timestamp_ms,gaze_x,gaze_y,yaw_deg,pitch_deg,aoi_id,confidence
1320.0,1030.548489565435,348.4947355200901,12.204640298919841,-0.4793860199962452,R2C3,0.95
1353.0,1001.1467797478241,367.4479860286474,11.285836867119503,0.31033275119364157,R2C3,0.95
1386.0,1007.4632034605637,340.2591758104182,11.483225108142614,-0.8225343412325753,R2C3,0.95
1419.0,986.7187453511405,356.8643165861418,10.83496079222314,-0.1306534755774258,R2C3,0.95
1452.0,982.9260138135152,370.83720174208065,10.716437931672349,0.4515500725866939,R2C3,0.95
1485.0,1011.760383627176,328.6866487331479,11.617511988349252,-1.3047229694521711,R2C3,0.95
1518.0,963.8949185745332,339.49498757088327,10.121716205454163,-0.854375517879864,R2C3,0.95
1551.0,1002.345190602928,392.53076048062087,11.323287206341499,1.3554483533592032,R2C3,0.95
1584.0,242.3528709906417,604.0104087981276,-12.426472781542447,10.167100366588652,R3C1,0.95
1617.0,228.73776590160756,583.2506205452212,-12.851944815574763,9.302109189384215,R3C1,0.95
1650.0,210.85544370621153,599.5464920364117,-13.41076738418089,9.981103834850488,R3C1,0.95
1683.0,268.9443336564533,594.2925708731341,-11.595489573235835,9.762190453047253,R3C1,0.95
1716.0,277.9290617329249,603.1656776443772,-11.314716820846098,10.131903235182381,R3C1,0.95
1749.0,249.27175024873563,608.2760622830964,-12.21025780472701,10.34483592846235,R3C1,0.95
1782.0,259.747551395645,618.3649019287652,-11.882889018886093,10.765204247031884,R3C1,0.95
1815.0,233.9609147111986,563.3912134586081,-12.688721415275044,8.474633894108672,R3C1,0.95
1848.0,252.2949339736349,590.2131975148467,-12.11578331332391,9.59221656311861,R3C1,0.95
1881.0,249.4564558526893,626.6288003526254,-12.20448575460346,11.109533348026057,R3C1,0.95
1914.0,227.9431638981527,612.2367573864763,-12.876776128182728,10.509864891103177,R3C1,0.95
1947.0,268.9173508881704,607.3717798225848,-11.596332784744675,10.307157492607699,R3C1,0.95
1980.0,272.37016318341955,592.6662035429855,-11.488432400518139,9.694425147624397,R3C1,0.95
2013.0,236.36980590526312,616.6237247769784,-12.613443565460527,10.692655199040766,R3C1,0.95
2046.0,264.40600043715705,622.2460502744415,-11.737312486338842,10.926918761435061,R3C1,0.95
2079.0,254.24579155622996,625.9770099131301,-12.054819013867814,11.082375413047087,R3C1,0.95
2112.0,244.3583947943094,583.0347335013493,-12.363800162677832,9.293113895889553,R3C1,0.95
2145.0,209.25821604967157,582.377579358654,-13.460680748447764,9.26573247327725,R3C1,0.95
2178.0,266.37007012174934,576.56114099149,-11.675935308695333,9.023380874645415,R3C1,0.95
2211.0,240.95271495611155,633.7053433254684,-12.470227657621514,11.404389305227852,R3C1,0.95
2244.0,266.9359188496416,628.6557529143714,-11.658252535948698,11.193989704765475,R3C1,0.95
2277.0,230.168756250744,560.6404004525388,-12.807226367164251,8.36001668552245,R3C1,0.95
2310.0,280.32761874203106,577.3289194009571,-11.23976191431153,9.055371641706548,R3C1,0.95
2343.0,251.81847078564786,603.4734917064476,-12.130672787948505,10.144728821101982,R3C1,0.95
2376.0,621.0220717527138,384.842129044029,-0.5930602577276933,1.035088710167874,R2C2,0.95
2409.0,670.9867505854638,368.82310678752276,0.9683359557957427,0.36762944948011467,R2C2,0.95
2442.0,639.4101868032975,363.0629893269663,-0.01843166239695382,0.1276245552902644,R2C2,0.95
2475.0,618.081839758544,356.17497987739335,-0.6849425075455007,-0.15937583844194414,R2C2,0.95
2508.0,637.901337069193,346.3642743822699,-0.06558321658771904,-0.5681552340720875,R2C2,0.95
2541.0,656.9842973547302,337.17629768608595,0.5307592923353166,-0.950987596413086,R2C2,0.95
2574.0,630.9316204739395,323.9539549670774,-0.28338686018939185,-1.5019185430384419,R2C2,0.95
2607.0,649.9363700850346,371.8816875863378,0.3105115651573298,0.49507031609741015,R2C2,0.95
2640.0,652.4258472637588,406.6893857240565,0.38830772699246285,1.945391071835687,R2C2,0.95
2673.0,658.7958210752315,344.92814897695695,0.587369408600984,-0.6279937926267937,R2C2,0.95
2706.0,693.270804139884,345.2749124260354,1.6647126293713743,-0.6135453155818577,R2C2,0.95
2739.0,655.7747713809824,371.8900419965043,0.4929616056557018,0.4954184165210129,R2C2,0.95
2772.0,622.4055396247043,382.3255780637533,-0.549826886727991,0.9302324193230549,R2C2,0.95
2805.0,647.0918743749368,369.135273450446,0.22162107421677568,0.38063639376858416,R2C2,0.95
2838.0,626.4853400747954,380.84213395862486,-0.42233312266264367,0.8684222482760351,R2C2,0.95
2871.0,622.7812407463736,331.5334506602894,-0.5380862266758268,-1.1861062224879415,R2C2,0.95
2904.0,668.5025395964428,353.1723394089661,0.8907043623888367,-0.28448585795974646,R2C2,0.95
2937.0,640.8674017417013,390.76411125860363,0.027106304428166084,1.2818379691084847,R2C2,0.95
